"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8144,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8284,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9204,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.737,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.2764,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.86165,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.40141,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.07441,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.03963,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.89314,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.453,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",97.63571,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",96.65635,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",96.27566,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",96.25892,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",96.08668,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",95.27161,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",94.22083,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",93.5807,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",93.42723,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",93.78613,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",94.51624,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.2207,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",95.80715,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.08326,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.19051,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.20813,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.13575,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",95.78585,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",95.60629,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",96.18996,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",97.16419,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.07729,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.50457,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.33552,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",97.91661,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",97.8003,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.05367,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.01472,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",97.41917,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",96.52959,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",95.44055,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",94.72816,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",94.37875,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.11104,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.14575,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.21301,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.17774,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.24255,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",94.29278,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",94.43182,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.4174,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.8851,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.3642,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.88447,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.48924,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.18971,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.03497,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.08624,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.24644,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.41675,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.54429,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.65974,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.82349,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.0839,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.3872,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.6544,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.8148,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.8756,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.8165,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.5843,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.2062,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.6741,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.97446,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.27193,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-08",97.80423,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-09",97.77987,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.04109,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-11",98.42359,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2004-12",98.83067,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.18613,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.39927,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.38157,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.20564,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-05",98.92683,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-06",98.56316,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-07",98.17793,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-08",97.85385,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-09",97.68861,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-10",97.72925,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-11",98.10442,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2005-12",98.95065,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.0041,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.9364,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.4838,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.6966,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.5986,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.1814,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.7094,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.5254,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9113,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.6617,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.5415,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.3795,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-01",104.0337,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-02",104.2942,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-03",103.9712,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-04",103.3771,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.8912,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.7972,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-07",103.0117,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-08",103.4461,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-09",104.0601,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-10",104.6954,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-11",105.1451,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2007-12",105.2024,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-01",104.8943,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-02",104.1543,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.8601,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.3031,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.80891,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.61959,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.71394,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.11096,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.88982,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.90711,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.06416,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.33579,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.65948,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.99302,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.32021,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.64668,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.99136,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.37872,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.81271,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.3174,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.931,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.6287,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.3962,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2009-12",103.2176,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-01",103.9948,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-02",104.568,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-03",104.7798,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-04",104.7445,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-05",104.5553,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-06",104.239,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-07",103.8643,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.487,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.1529,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.904,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.8151,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.9464,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-01",103.134,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-02",103.1512,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.8118,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.2442,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.5963,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.9665,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4173,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.0384,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.93073,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.0189,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.2507,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.601,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.9308,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-02",101.0523,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.813,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3897,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.99893,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.79333,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.72398,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.72404,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.7558,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.78847,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.80685,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.81915,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.87904,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.0701,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4425,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.8187,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.9333,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5689,
